account_id,customer_id,account_type,balance,status
ACC0239379,CUST039379,Current,155215,Active
ACC0239380,CUST039380,Current,48868,Active
ACC0239381,CUST039381,Current,70948,Active
ACC0239382,CUST039382,Salary,195554,Active
ACC0239383,CUST039383,Salary,69081,Active
ACC0239384,CUST039384,Savings,40904,Active
ACC0239385,CUST039385,Salary,120924,Active
ACC0239386,CUST039386,Savings,32110,Active
ACC0239387,CUST039387,Current,97553,Active
ACC0239388,CUST039388,Savings,178741,Active
ACC0239389,CUST039389,Salary,172892,Active
ACC0239390,CUST039390,Salary,118829,Active
ACC0239391,CUST039391,Current,74785,Active
ACC0239392,CUST039392,Current,7572,Active
ACC0239393,CUST039393,Current,27440,Active
ACC0239394,CUST039394,Savings,82201,Active
ACC0239395,CUST039395,Salary,124858,Active
ACC0239396,CUST039396,Current,80379,Active
ACC0239397,CUST039397,Salary,13834,Active
ACC0239398,CUST039398,Current,120635,Active
ACC0239399,CUST039399,Current,52406,Active
ACC0239400,CUST039400,Salary,22369,Active
ACC0239401,CUST039401,Current,198532,Active
ACC0239402,CUST039402,Salary,75212,Dormant
ACC0239403,CUST039403,Savings,128377,Dormant
ACC0239404,CUST039404,Current,80970,Active
ACC0239405,CUST039405,Salary,183301,Active
ACC0239406,CUST039406,Savings,31154,Active
ACC0239407,CUST039407,Current,62203,Active
ACC0239408,CUST039408,Salary,174521,Active
ACC0239409,CUST039409,Salary,176670,Active
ACC0239410,CUST039410,Savings,12078,Active
ACC0239411,CUST039411,Savings,6860,Active
ACC0239412,CUST039412,Current,99398,Active
ACC0239413,CUST039413,Salary,87629,Active
ACC0239414,CUST039414,Salary,177505,Active
ACC0239415,CUST039415,Current,172152,Active
ACC0239416,CUST039416,Savings,119234,Active
ACC0239417,CUST039417,Salary,186697,Active
ACC0239418,CUST039418,Salary,12340,Dormant
ACC0239419,CUST039419,Current,153939,Active
ACC0239420,CUST039420,Salary,191196,Active
ACC0239421,CUST039421,Salary,31854,Active
ACC0239422,CUST039422,Salary,125109,Active
ACC0239423,CUST039423,Current,18073,Active
ACC0239424,CUST039424,Savings,142906,Active
ACC0239425,CUST039425,Salary,140240,Active
ACC0239426,CUST039426,Salary,49660,Active
ACC0239427,CUST039427,Savings,167373,Active
ACC0239428,CUST039428,Salary,109555,Active
ACC0239429,CUST039429,Savings,151056,Active
ACC0239430,CUST039430,Current,42822,Active
ACC0239431,CUST039431,Current,108206,Active
ACC0239432,CUST039432,Salary,29081,Active
ACC0239433,CUST039433,Salary,90738,Active
ACC0239434,CUST039434,Salary,78111,Active
ACC0239435,CUST039435,Savings,10002,Dormant
ACC0239436,CUST039436,Current,143949,Active
ACC0239437,CUST039437,Salary,43158,Active
ACC0239438,CUST039438,Savings,43034,Active
ACC0239439,CUST039439,Salary,156431,Active
ACC0239440,CUST039440,Salary,156055,Active
ACC0239441,CUST039441,Current,165455,Active
ACC0239442,CUST039442,Salary,19844,Active
ACC0239443,CUST039443,Savings,100964,Active
ACC0239444,CUST039444,Salary,86644,Active
ACC0239445,CUST039445,Salary,78950,Active
ACC0239446,CUST039446,Savings,111741,Active
ACC0239447,CUST039447,Savings,112070,Active
ACC0239448,CUST039448,Salary,140808,Active
ACC0239449,CUST039449,Savings,194641,Active
ACC0239450,CUST039450,Current,108494,Active
ACC0239451,CUST039451,Salary,179520,Active
ACC0239452,CUST039452,Current,51161,Active
ACC0239453,CUST039453,Current,148842,Active
ACC0239454,CUST039454,Salary,172308,Active
ACC0239455,CUST039455,Salary,47990,Active
ACC0239456,CUST039456,Savings,142688,Active
ACC0239457,CUST039457,Savings,86698,Active
ACC0239458,CUST039458,Savings,181418,Active
ACC0239459,CUST039459,Current,147538,Active
ACC0239460,CUST039460,Savings,90460,Dormant
ACC0239461,CUST039461,Savings,39620,Active
ACC0239462,CUST039462,Savings,70407,Active
ACC0239463,CUST039463,Current,187443,Active
ACC0239464,CUST039464,Salary,43992,Active
ACC0239465,CUST039465,Current,97016,Active
ACC0239466,CUST039466,Current,72639,Active
ACC0239467,CUST039467,Savings,100486,Active
ACC0239468,CUST039468,Salary,96413,Active
ACC0239469,CUST039469,Salary,28197,Active
ACC0239470,CUST039470,Current,96355,Active
ACC0239471,CUST039471,Savings,58839,Active
ACC0239472,CUST039472,Savings,158390,Active
ACC0239473,CUST039473,Salary,186844,Active
ACC0239474,CUST039474,Salary,187081,Active
ACC0239475,CUST039475,Salary,120485,Active
ACC0239476,CUST039476,Current,145833,Active
ACC0239477,CUST039477,Salary,133141,Active
ACC0239478,CUST039478,Salary,174843,Active
ACC0239479,CUST039479,Current,106418,Active
ACC0239480,CUST039480,Savings,146837,Active
ACC0239481,CUST039481,Salary,57345,Active
ACC0239482,CUST039482,Salary,20468,Active
ACC0239483,CUST039483,Salary,63762,Active
ACC0239484,CUST039484,Salary,142131,Active
ACC0239485,CUST039485,Current,23481,Active
ACC0239486,CUST039486,Salary,190779,Dormant
ACC0239487,CUST039487,Savings,163500,Active
ACC0239488,CUST039488,Savings,84404,Active
ACC0239489,CUST039489,Current,127717,Active
ACC0239490,CUST039490,Savings,42978,Active
ACC0239491,CUST039491,Salary,13566,Active
ACC0239492,CUST039492,Savings,185363,Active
ACC0239493,CUST039493,Current,73052,Active
ACC0239494,CUST039494,Savings,68720,Active
ACC0239495,CUST039495,Current,163778,Active
ACC0239496,CUST039496,Salary,65192,Active
ACC0239497,CUST039497,Current,70021,Active
ACC0239498,CUST039498,Salary,128525,Active
ACC0239499,CUST039499,Savings,168383,Active
ACC0239500,CUST039500,Current,32236,Active
ACC0239501,CUST039501,Savings,197396,Active
ACC0239502,CUST039502,Salary,27143,Active
ACC0239503,CUST039503,Salary,129844,Active
ACC0239504,CUST039504,Salary,46246,Active
ACC0239505,CUST039505,Salary,142093,Active
ACC0239506,CUST039506,Current,45247,Active
ACC0239507,CUST039507,Savings,154017,Active
ACC0239508,CUST039508,Salary,151353,Active
ACC0239509,CUST039509,Current,178978,Active
ACC0239510,CUST039510,Salary,112511,Active
ACC0239511,CUST039511,Current,36901,Active
ACC0239512,CUST039512,Savings,120142,Active
ACC0239513,CUST039513,Current,78688,Active
ACC0239514,CUST039514,Savings,161592,Active
ACC0239515,CUST039515,Current,136852,Active
ACC0239516,CUST039516,Current,102736,Active
ACC0239517,CUST039517,Savings,165227,Active
ACC0239518,CUST039518,Current,116884,Active
ACC0239519,CUST039519,Current,198360,Active
ACC0239520,CUST039520,Current,89652,Active
ACC0239521,CUST039521,Savings,99739,Active
ACC0239522,CUST039522,Savings,181071,Active
ACC0239523,CUST039523,Savings,119398,Active
ACC0239524,CUST039524,Salary,159440,Active
ACC0239525,CUST039525,Salary,72669,Active
ACC0239526,CUST039526,Savings,56541,Active
ACC0239527,CUST039527,Savings,138767,Active
ACC0239528,CUST039528,Savings,191676,Active
ACC0239529,CUST039529,Savings,63363,Active
ACC0239530,CUST039530,Salary,7563,Active
ACC0239531,CUST039531,Current,87905,Active
ACC0239532,CUST039532,Salary,47771,Active
ACC0239533,CUST039533,Savings,189155,Active
ACC0239534,CUST039534,Savings,72860,Active
ACC0239535,CUST039535,Savings,13273,Active
ACC0239536,CUST039536,Salary,186339,Active
ACC0239537,CUST039537,Salary,55006,Active
ACC0239538,CUST039538,Savings,66752,Active
ACC0239539,CUST039539,Current,25662,Active
ACC0239540,CUST039540,Current,41432,Active
ACC0239541,CUST039541,Salary,49957,Active
ACC0239542,CUST039542,Salary,30415,Active
ACC0239543,CUST039543,Salary,101573,Active
ACC0239544,CUST039544,Savings,120929,Active
ACC0239545,CUST039545,Savings,97861,Active
ACC0239546,CUST039546,Salary,18080,Active
ACC0239547,CUST039547,Salary,24264,Active
ACC0239548,CUST039548,Current,138610,Active
ACC0239549,CUST039549,Savings,122232,Active
ACC0239550,CUST039550,Current,111041,Active
ACC0239551,CUST039551,Current,193034,Active
ACC0239552,CUST039552,Current,82100,Active
ACC0239553,CUST039553,Current,33452,Active
ACC0239554,CUST039554,Current,105288,Active
ACC0239555,CUST039555,Salary,188958,Active
ACC0239556,CUST039556,Savings,119832,Active
ACC0239557,CUST039557,Current,156128,Active
ACC0239558,CUST039558,Savings,46334,Active
ACC0239559,CUST039559,Salary,143453,Active
ACC0239560,CUST039560,Savings,198495,Active
ACC0239561,CUST039561,Savings,85005,Active
ACC0239562,CUST039562,Savings,82433,Active
ACC0239563,CUST039563,Current,82864,Active
ACC0239564,CUST039564,Salary,18091,Active
ACC0239565,CUST039565,Savings,199530,Active
ACC0239566,CUST039566,Current,139826,Active
ACC0239567,CUST039567,Current,7644,Active
ACC0239568,CUST039568,Salary,59719,Active
ACC0239569,CUST039569,Salary,130017,Active
ACC0239570,CUST039570,Savings,60965,Active
ACC0239571,CUST039571,Savings,38664,Active
ACC0239572,CUST039572,Savings,191575,Active
ACC0239573,CUST039573,Salary,182220,Active
ACC0239574,CUST039574,Savings,63803,Active
ACC0239575,CUST039575,Savings,150803,Active
ACC0239576,CUST039576,Current,81319,Active
ACC0239577,CUST039577,Current,47134,Active
ACC0239578,CUST039578,Current,67223,Active
ACC0239579,CUST039579,Current,85070,Active
ACC0239580,CUST039580,Savings,43014,Dormant
ACC0239581,CUST039581,Current,68953,Active
ACC0239582,CUST039582,Savings,44511,Active
ACC0239583,CUST039583,Savings,35352,Active
ACC0239584,CUST039584,Savings,179205,Active
ACC0239585,CUST039585,Salary,41242,Active
ACC0239586,CUST039586,Salary,23465,Active
ACC0239587,CUST039587,Savings,84154,Active
ACC0239588,CUST039588,Salary,133452,Active
ACC0239589,CUST039589,Savings,94725,Active
ACC0239590,CUST039590,Savings,128220,Active
ACC0239591,CUST039591,Salary,83712,Active
ACC0239592,CUST039592,Current,135658,Active
ACC0239593,CUST039593,Salary,94403,Dormant
ACC0239594,CUST039594,Current,159278,Active
ACC0239595,CUST039595,Savings,44363,Active
ACC0239596,CUST039596,Salary,6984,Active
ACC0239597,CUST039597,Current,59220,Active
ACC0239598,CUST039598,Current,94381,Active
ACC0239599,CUST039599,Salary,146199,Active
ACC0239600,CUST039600,Salary,42862,Active
ACC0239601,CUST039601,Salary,79021,Active
ACC0239602,CUST039602,Savings,153976,Active
ACC0239603,CUST039603,Savings,12786,Active
ACC0239604,CUST039604,Salary,81744,Active
ACC0239605,CUST039605,Salary,21227,Active
ACC0239606,CUST039606,Current,95855,Active
ACC0239607,CUST039607,Current,47000,Active
ACC0239608,CUST039608,Salary,38621,Active
ACC0239609,CUST039609,Current,168375,Active
ACC0239610,CUST039610,Savings,39342,Active
ACC0239611,CUST039611,Savings,169013,Active
ACC0239612,CUST039612,Salary,21201,Active
ACC0239613,CUST039613,Current,102516,Active
ACC0239614,CUST039614,Current,9945,Active
ACC0239615,CUST039615,Current,124919,Active
ACC0239616,CUST039616,Salary,157673,Active
ACC0239617,CUST039617,Savings,58407,Active
ACC0239618,CUST039618,Savings,90823,Dormant
ACC0239619,CUST039619,Current,36633,Active
ACC0239620,CUST039620,Salary,88544,Active
ACC0239621,CUST039621,Current,84443,Dormant
ACC0239622,CUST039622,Salary,17712,Active
ACC0239623,CUST039623,Salary,124355,Active
ACC0239624,CUST039624,Savings,195782,Active
ACC0239625,CUST039625,Savings,48404,Active
ACC0239626,CUST039626,Current,104021,Active
ACC0239627,CUST039627,Salary,67234,Active
ACC0239628,CUST039628,Savings,140701,Active
ACC0239629,CUST039629,Savings,114305,Active
ACC0239630,CUST039630,Current,102806,Active
ACC0239631,CUST039631,Salary,105696,Active
ACC0239632,CUST039632,Salary,117511,Active
ACC0239633,CUST039633,Salary,56953,Active
ACC0239634,CUST039634,Salary,62106,Active
ACC0239635,CUST039635,Salary,125434,Active
ACC0239636,CUST039636,Current,132291,Active
ACC0239637,CUST039637,Current,182187,Dormant
ACC0239638,CUST039638,Savings,109785,Dormant
ACC0239639,CUST039639,Salary,73086,Active
ACC0239640,CUST039640,Savings,27361,Active
ACC0239641,CUST039641,Current,108316,Active
ACC0239642,CUST039642,Salary,153486,Active
ACC0239643,CUST039643,Salary,177314,Active
ACC0239644,CUST039644,Salary,198543,Active
ACC0239645,CUST039645,Salary,172825,Active
ACC0239646,CUST039646,Salary,100669,Active
ACC0239647,CUST039647,Salary,136274,Active
ACC0239648,CUST039648,Salary,137676,Active
ACC0239649,CUST039649,Savings,23103,Active
ACC0239650,CUST039650,Current,97851,Active
ACC0239651,CUST039651,Savings,148282,Active
ACC0239652,CUST039652,Savings,189989,Active
ACC0239653,CUST039653,Salary,5755,Active
ACC0239654,CUST039654,Current,17191,Active
ACC0239655,CUST039655,Salary,146970,Active
ACC0239656,CUST039656,Salary,45493,Active
ACC0239657,CUST039657,Savings,190883,Active
ACC0239658,CUST039658,Salary,127445,Active
ACC0239659,CUST039659,Savings,60231,Active
ACC0239660,CUST039660,Salary,140451,Active
ACC0239661,CUST039661,Savings,10733,Active
ACC0239662,CUST039662,Salary,44986,Active
ACC0239663,CUST039663,Salary,138931,Active
ACC0239664,CUST039664,Savings,189257,Active
ACC0239665,CUST039665,Salary,86120,Active
ACC0239666,CUST039666,Savings,169171,Active
ACC0239667,CUST039667,Salary,46539,Active
ACC0239668,CUST039668,Salary,78640,Active
ACC0239669,CUST039669,Savings,174224,Active
ACC0239670,CUST039670,Current,199699,Active
ACC0239671,CUST039671,Savings,24714,Active
ACC0239672,CUST039672,Current,20056,Active
ACC0239673,CUST039673,Current,12578,Active
ACC0239674,CUST039674,Savings,61876,Active
ACC0239675,CUST039675,Salary,87245,Active
ACC0239676,CUST039676,Current,177397,Dormant
ACC0239677,CUST039677,Savings,61432,Active
ACC0239678,CUST039678,Savings,43735,Active
ACC0239679,CUST039679,Current,170797,Active
ACC0239680,CUST039680,Current,145813,Active
ACC0239681,CUST039681,Salary,105060,Active
ACC0239682,CUST039682,Current,181941,Active
ACC0239683,CUST039683,Salary,135482,Active
ACC0239684,CUST039684,Current,138364,Active
ACC0239685,CUST039685,Current,97171,Active
ACC0239686,CUST039686,Savings,76138,Active
ACC0239687,CUST039687,Savings,36518,Active
ACC0239688,CUST039688,Savings,155582,Active
ACC0239689,CUST039689,Salary,26143,Active
ACC0239690,CUST039690,Savings,144013,Active
ACC0239691,CUST039691,Current,184972,Active
ACC0239692,CUST039692,Savings,73643,Active
ACC0239693,CUST039693,Salary,62557,Active
ACC0239694,CUST039694,Current,146834,Active
ACC0239695,CUST039695,Savings,106034,Active
ACC0239696,CUST039696,Current,64884,Active
ACC0239697,CUST039697,Current,114285,Active
ACC0239698,CUST039698,Savings,117487,Active
ACC0239699,CUST039699,Current,72182,Active
ACC0239700,CUST039700,Current,124723,Dormant
ACC0239701,CUST039701,Savings,73308,Active
ACC0239702,CUST039702,Savings,45198,Active
ACC0239703,CUST039703,Salary,106242,Active
ACC0239704,CUST039704,Savings,111741,Active
ACC0239705,CUST039705,Salary,108432,Active
ACC0239706,CUST039706,Salary,183108,Active
ACC0239707,CUST039707,Salary,25440,Active
ACC0239708,CUST039708,Current,7724,Active
ACC0239709,CUST039709,Savings,189139,Active
ACC0239710,CUST039710,Salary,51703,Active
ACC0239711,CUST039711,Salary,7371,Active
ACC0239712,CUST039712,Savings,116825,Active
ACC0239713,CUST039713,Savings,8029,Active
ACC0239714,CUST039714,Salary,27777,Active
ACC0239715,CUST039715,Savings,97110,Active
ACC0239716,CUST039716,Savings,112748,Active
ACC0239717,CUST039717,Savings,117540,Active
ACC0239718,CUST039718,Salary,70112,Active
ACC0239719,CUST039719,Current,16683,Active
ACC0239720,CUST039720,Current,59899,Active
ACC0239721,CUST039721,Savings,71057,Active
ACC0239722,CUST039722,Current,154440,Active
ACC0239723,CUST039723,Savings,173624,Active
ACC0239724,CUST039724,Savings,178884,Active
ACC0239725,CUST039725,Savings,133924,Dormant
ACC0239726,CUST039726,Current,101449,Active
ACC0239727,CUST039727,Current,114494,Active
ACC0239728,CUST039728,Salary,63459,Active
ACC0239729,CUST039729,Savings,121493,Active
ACC0239730,CUST039730,Savings,177637,Active
ACC0239731,CUST039731,Salary,161975,Active
ACC0239732,CUST039732,Current,195157,Active
ACC0239733,CUST039733,Salary,98931,Active
ACC0239734,CUST039734,Salary,189731,Active
ACC0239735,CUST039735,Current,120454,Active
ACC0239736,CUST039736,Savings,168247,Active
ACC0239737,CUST039737,Salary,141322,Active
ACC0239738,CUST039738,Current,159098,Active
ACC0239739,CUST039739,Salary,194961,Active
ACC0239740,CUST039740,Savings,36462,Active
ACC0239741,CUST039741,Salary,132371,Active
ACC0239742,CUST039742,Savings,163193,Active
ACC0239743,CUST039743,Savings,156791,Active
ACC0239744,CUST039744,Salary,139061,Active
ACC0239745,CUST039745,Salary,75994,Active
ACC0239746,CUST039746,Current,66467,Active
ACC0239747,CUST039747,Savings,161293,Active
ACC0239748,CUST039748,Savings,47280,Active
ACC0239749,CUST039749,Salary,117099,Active
ACC0239750,CUST039750,Current,128479,Active
ACC0239751,CUST039751,Current,58969,Active
ACC0239752,CUST039752,Salary,173011,Active
ACC0239753,CUST039753,Current,145957,Active
ACC0239754,CUST039754,Current,92018,Active
ACC0239755,CUST039755,Savings,60348,Active
ACC0239756,CUST039756,Savings,154723,Active
ACC0239757,CUST039757,Salary,129810,Dormant
ACC0239758,CUST039758,Salary,189038,Active
ACC0239759,CUST039759,Savings,37952,Active
ACC0239760,CUST039760,Current,116164,Active
ACC0239761,CUST039761,Savings,80655,Active
ACC0239762,CUST039762,Savings,131977,Active
ACC0239763,CUST039763,Salary,195185,Active
ACC0239764,CUST039764,Savings,16181,Active
ACC0239765,CUST039765,Savings,44525,Active
ACC0239766,CUST039766,Salary,52701,Active
ACC0239767,CUST039767,Salary,72033,Active
ACC0239768,CUST039768,Salary,108226,Active
ACC0239769,CUST039769,Current,30133,Active
ACC0239770,CUST039770,Savings,90784,Active
ACC0239771,CUST039771,Current,71115,Active
ACC0239772,CUST039772,Salary,25644,Active
ACC0239773,CUST039773,Savings,113278,Active
ACC0239774,CUST039774,Salary,22168,Active
ACC0239775,CUST039775,Savings,39923,Active
ACC0239776,CUST039776,Current,163688,Dormant
ACC0239777,CUST039777,Current,108128,Active
ACC0239778,CUST039778,Current,188430,Active
ACC0239779,CUST039779,Salary,180910,Active
ACC0239780,CUST039780,Savings,126471,Active
ACC0239781,CUST039781,Savings,87273,Active
ACC0239782,CUST039782,Salary,35893,Active
ACC0239783,CUST039783,Salary,120542,Active
ACC0239784,CUST039784,Savings,146599,Dormant
ACC0239785,CUST039785,Salary,54284,Active
ACC0239786,CUST039786,Salary,107691,Active
ACC0239787,CUST039787,Current,181486,Active
ACC0239788,CUST039788,Savings,57146,Active
ACC0239789,CUST039789,Salary,145509,Active
ACC0239790,CUST039790,Salary,105585,Active
ACC0239791,CUST039791,Savings,58724,Active
ACC0239792,CUST039792,Salary,84893,Active
ACC0239793,CUST039793,Savings,161879,Dormant
ACC0239794,CUST039794,Salary,156898,Active
ACC0239795,CUST039795,Salary,80618,Dormant
ACC0239796,CUST039796,Salary,25336,Active
ACC0239797,CUST039797,Salary,121643,Active
ACC0239798,CUST039798,Current,85321,Active
ACC0239799,CUST039799,Current,39780,Active
ACC0239800,CUST039800,Savings,38928,Active
ACC0239801,CUST039801,Salary,181209,Active
ACC0239802,CUST039802,Salary,67570,Active
ACC0239803,CUST039803,Savings,181016,Active
ACC0239804,CUST039804,Current,74272,Active
ACC0239805,CUST039805,Salary,198605,Active
ACC0239806,CUST039806,Salary,70984,Active
ACC0239807,CUST039807,Current,114611,Active
ACC0239808,CUST039808,Savings,152658,Active
ACC0239809,CUST039809,Savings,172496,Active
ACC0239810,CUST039810,Current,65033,Active
ACC0239811,CUST039811,Current,62846,Active
ACC0239812,CUST039812,Current,159252,Active
ACC0239813,CUST039813,Savings,49224,Active
ACC0239814,CUST039814,Savings,47525,Active
ACC0239815,CUST039815,Salary,40831,Active
ACC0239816,CUST039816,Salary,199611,Active
ACC0239817,CUST039817,Current,115977,Active
ACC0239818,CUST039818,Savings,123874,Active
ACC0239819,CUST039819,Salary,54506,Active
ACC0239820,CUST039820,Salary,75822,Active
ACC0239821,CUST039821,Salary,79869,Active
ACC0239822,CUST039822,Savings,180263,Active
ACC0239823,CUST039823,Current,89098,Active
ACC0239824,CUST039824,Current,129584,Active
ACC0239825,CUST039825,Current,10552,Active
ACC0239826,CUST039826,Savings,193840,Active
ACC0239827,CUST039827,Current,110239,Active
ACC0239828,CUST039828,Current,184902,Active
ACC0239829,CUST039829,Current,97882,Active
ACC0239830,CUST039830,Current,75214,Active
ACC0239831,CUST039831,Savings,97588,Active
ACC0239832,CUST039832,Savings,50724,Active
ACC0239833,CUST039833,Current,96121,Active
ACC0239834,CUST039834,Salary,135526,Active
ACC0239835,CUST039835,Salary,31906,Active
ACC0239836,CUST039836,Savings,28930,Active
ACC0239837,CUST039837,Savings,132302,Active
ACC0239838,CUST039838,Current,62174,Active
ACC0239839,CUST039839,Salary,151338,Dormant
ACC0239840,CUST039840,Salary,80420,Active
ACC0239841,CUST039841,Current,103511,Active
ACC0239842,CUST039842,Salary,103975,Active
ACC0239843,CUST039843,Current,145996,Active
ACC0239844,CUST039844,Current,171793,Active
ACC0239845,CUST039845,Salary,191151,Active
ACC0239846,CUST039846,Salary,193042,Active
ACC0239847,CUST039847,Savings,71874,Active
ACC0239848,CUST039848,Current,157166,Active
ACC0239849,CUST039849,Salary,189620,Active
ACC0239850,CUST039850,Salary,22029,Active
ACC0239851,CUST039851,Savings,35689,Active
ACC0239852,CUST039852,Salary,164096,Active
ACC0239853,CUST039853,Savings,77280,Active
ACC0239854,CUST039854,Salary,106604,Active
ACC0239855,CUST039855,Savings,21356,Active
ACC0239856,CUST039856,Savings,149314,Active
ACC0239857,CUST039857,Salary,24168,Active
ACC0239858,CUST039858,Current,149046,Active
ACC0239859,CUST039859,Current,191556,Active
ACC0239860,CUST039860,Salary,14074,Active
ACC0239861,CUST039861,Savings,43556,Active
ACC0239862,CUST039862,Current,34773,Active
ACC0239863,CUST039863,Salary,89163,Active
ACC0239864,CUST039864,Current,60389,Active
ACC0239865,CUST039865,Savings,148187,Active
ACC0239866,CUST039866,Current,119337,Active
ACC0239867,CUST039867,Current,183215,Active
ACC0239868,CUST039868,Current,113162,Active
ACC0239869,CUST039869,Salary,191885,Active
ACC0239870,CUST039870,Salary,153998,Active
ACC0239871,CUST039871,Current,92636,Active
ACC0239872,CUST039872,Salary,179386,Active
ACC0239873,CUST039873,Current,23144,Active
ACC0239874,CUST039874,Savings,113425,Active
ACC0239875,CUST039875,Salary,68012,Active
ACC0239876,CUST039876,Current,74050,Active
ACC0239877,CUST039877,Current,79341,Active
ACC0239878,CUST039878,Salary,19336,Active
ACC0239879,CUST039879,Salary,92413,Active
ACC0239880,CUST039880,Salary,98199,Active
ACC0239881,CUST039881,Current,108332,Active
ACC0239882,CUST039882,Current,73988,Active
ACC0239883,CUST039883,Savings,101568,Active
ACC0239884,CUST039884,Salary,107739,Active
ACC0239885,CUST039885,Salary,43412,Active
ACC0239886,CUST039886,Salary,62415,Active
ACC0239887,CUST039887,Salary,26567,Active
ACC0239888,CUST039888,Current,52131,Active
ACC0239889,CUST039889,Savings,142912,Active
ACC0239890,CUST039890,Current,142080,Active
ACC0239891,CUST039891,Savings,103747,Active
ACC0239892,CUST039892,Salary,34899,Active
ACC0239893,CUST039893,Salary,152124,Active
ACC0239894,CUST039894,Current,163261,Active
ACC0239895,CUST039895,Savings,36495,Active
ACC0239896,CUST039896,Current,93123,Active
ACC0239897,CUST039897,Salary,92738,Active
ACC0239898,CUST039898,Savings,78000,Dormant
ACC0239899,CUST039899,Current,77379,Active
ACC0239900,CUST039900,Savings,45586,Active
ACC0239901,CUST039901,Current,143547,Active
ACC0239902,CUST039902,Savings,104727,Active
ACC0239903,CUST039903,Current,181244,Active
ACC0239904,CUST039904,Savings,64140,Active
ACC0239905,CUST039905,Savings,130876,Active
ACC0239906,CUST039906,Salary,159906,Active
ACC0239907,CUST039907,Salary,20814,Active
ACC0239908,CUST039908,Current,155082,Active
ACC0239909,CUST039909,Current,62966,Active
ACC0239910,CUST039910,Salary,137006,Active
ACC0239911,CUST039911,Savings,40741,Dormant
ACC0239912,CUST039912,Savings,76867,Active
ACC0239913,CUST039913,Salary,164413,Active
ACC0239914,CUST039914,Current,57026,Active
ACC0239915,CUST039915,Savings,44124,Active
ACC0239916,CUST039916,Salary,32435,Active
ACC0239917,CUST039917,Savings,184702,Active
ACC0239918,CUST039918,Current,123446,Active
ACC0239919,CUST039919,Salary,122119,Active
ACC0239920,CUST039920,Current,73649,Active
ACC0239921,CUST039921,Salary,53987,Active
ACC0239922,CUST039922,Savings,23082,Active
ACC0239923,CUST039923,Current,192534,Active
ACC0239924,CUST039924,Current,146960,Active
ACC0239925,CUST039925,Savings,24361,Active
ACC0239926,CUST039926,Savings,77668,Active
ACC0239927,CUST039927,Current,12081,Dormant
ACC0239928,CUST039928,Savings,28329,Active
ACC0239929,CUST039929,Current,161142,Active
ACC0239930,CUST039930,Current,29273,Active
ACC0239931,CUST039931,Savings,14406,Active
ACC0239932,CUST039932,Salary,156767,Active
ACC0239933,CUST039933,Current,196027,Dormant
ACC0239934,CUST039934,Salary,75694,Active
ACC0239935,CUST039935,Savings,162017,Dormant
ACC0239936,CUST039936,Current,49410,Active
ACC0239937,CUST039937,Savings,152406,Active
ACC0239938,CUST039938,Salary,109929,Active
ACC0239939,CUST039939,Current,104837,Active
ACC0239940,CUST039940,Salary,67102,Active
ACC0239941,CUST039941,Salary,192638,Active
ACC0239942,CUST039942,Salary,110584,Active
ACC0239943,CUST039943,Savings,6302,Active
ACC0239944,CUST039944,Savings,87702,Active
ACC0239945,CUST039945,Salary,82736,Active
ACC0239946,CUST039946,Salary,172684,Active
ACC0239947,CUST039947,Current,104720,Active
ACC0239948,CUST039948,Savings,180035,Active
ACC0239949,CUST039949,Current,36589,Active
ACC0239950,CUST039950,Salary,115806,Dormant
ACC0239951,CUST039951,Current,177999,Active
ACC0239952,CUST039952,Current,169385,Active
ACC0239953,CUST039953,Current,29703,Active
ACC0239954,CUST039954,Current,108783,Active
ACC0239955,CUST039955,Savings,163818,Active
ACC0239956,CUST039956,Savings,195802,Active
ACC0239957,CUST039957,Current,146288,Active
ACC0239958,CUST039958,Current,42315,Active
ACC0239959,CUST039959,Current,59896,Active
ACC0239960,CUST039960,Savings,174140,Active
ACC0239961,CUST039961,Savings,58565,Active
ACC0239962,CUST039962,Current,112874,Active
ACC0239963,CUST039963,Savings,55190,Active
ACC0239964,CUST039964,Savings,19838,Active
ACC0239965,CUST039965,Savings,53214,Active
ACC0239966,CUST039966,Salary,118076,Active
ACC0239967,CUST039967,Salary,92585,Active
ACC0239968,CUST039968,Savings,176773,Active
ACC0239969,CUST039969,Salary,7107,Active
ACC0239970,CUST039970,Savings,195383,Active
ACC0239971,CUST039971,Savings,122038,Active
ACC0239972,CUST039972,Savings,198286,Active
ACC0239973,CUST039973,Savings,162704,Active
ACC0239974,CUST039974,Current,102518,Active
ACC0239975,CUST039975,Salary,175032,Dormant
ACC0239976,CUST039976,Salary,79507,Active
ACC0239977,CUST039977,Current,187892,Active
ACC0239978,CUST039978,Current,64342,Active
ACC0239979,CUST039979,Savings,96796,Active
ACC0239980,CUST039980,Salary,148545,Active
ACC0239981,CUST039981,Salary,75504,Active
ACC0239982,CUST039982,Savings,102131,Active
ACC0239983,CUST039983,Salary,166832,Active
ACC0239984,CUST039984,Savings,40847,Active
ACC0239985,CUST039985,Savings,59298,Active
ACC0239986,CUST039986,Savings,17264,Active
ACC0239987,CUST039987,Savings,71048,Dormant
ACC0239988,CUST039988,Savings,5123,Active
ACC0239989,CUST039989,Current,100841,Active
ACC0239990,CUST039990,Salary,102207,Active
ACC0239991,CUST039991,Savings,165114,Active
